MEASUREMENT,UNIT,CHANNEL,DATE TIME,RATIO,RESISTANCE,MEAN,SDEV
25.034717,C,1,2024-05-23 18:07:23,0.3991816778,3991.801170,25.034717,0.002219
25.034702,C,1,2024-05-23 18:07:25,0.3991819087,3991.803479,25.034717,0.002217
25.034678,C,1,2024-05-23 18:07:27,0.3991822701,3991.807093,25.034717,0.002215
25.034662,C,1,2024-05-23 18:07:29,0.3991825162,3991.809554,25.034717,0.002213
25.034620,C,1,2024-05-23 18:07:31,0.3991831679,3991.816071,25.034716,0.002210
25.034610,C,1,2024-05-23 18:07:33,0.3991833168,3991.817559,25.034716,0.002208
25.034624,C,1,2024-05-23 18:07:35,0.3991831040,3991.815432,25.034716,0.002206
25.034624,C,1,2024-05-23 18:07:37,0.3991831100,3991.815492,25.034716,0.002204
25.034588,C,1,2024-05-23 18:07:39,0.3991836609,3991.821001,25.034716,0.002202
25.034545,C,1,2024-05-23 18:07:41,0.3991843263,3991.827655,25.034715,0.002200
25.034528,C,1,2024-05-23 18:07:43,0.3991845870,3991.830262,25.034715,0.002198
25.034535,C,1,2024-05-23 18:07:45,0.3991844671,3991.829062,25.034715,0.002196
25.034580,C,1,2024-05-23 18:07:47,0.3991837808,3991.822200,25.034714,0.002194
25.034630,C,1,2024-05-23 18:07:49,0.3991830103,3991.814495,25.034714,0.002191
25.034652,C,1,2024-05-23 18:07:51,0.3991826703,3991.811095,25.034714,0.002189
25.034639,C,1,2024-05-23 18:07:53,0.3991828772,3991.813164,25.034714,0.002187
25.034645,C,1,2024-05-23 18:07:55,0.3991827771,3991.812163,25.034714,0.002185
25.034635,C,1,2024-05-23 18:07:57,0.3991829294,3991.813686,25.034714,0.002183
25.034643,C,1,2024-05-23 18:07:59,0.3991828151,3991.812543,25.034713,0.002181
25.034661,C,1,2024-05-23 18:08:01,0.3991825343,3991.809735,25.034713,0.002179
25.034684,C,1,2024-05-23 18:08:03,0.3991821756,3991.806148,25.034713,0.002177
25.034709,C,1,2024-05-23 18:08:05,0.3991818018,3991.802410,25.034713,0.002175
25.034723,C,1,2024-05-23 18:08:07,0.3991815872,3991.800264,25.034713,0.002173
25.034694,C,1,2024-05-23 18:08:09,0.3991820221,3991.804613,25.034713,0.002171
25.034682,C,1,2024-05-23 18:08:11,0.3991822178,3991.806570,25.034713,0.002169
25.034681,C,1,2024-05-23 18:08:13,0.3991822249,3991.806641,25.034713,0.002167
25.034683,C,1,2024-05-23 18:08:15,0.3991822026,3991.806418,25.034713,0.002165
25.034677,C,1,2024-05-23 18:08:17,0.3991822857,3991.807249,25.034713,0.002163
25.034699,C,1,2024-05-23 18:08:19,0.3991819517,3991.803909,25.034713,0.002161
25.034713,C,1,2024-05-23 18:08:21,0.3991817297,3991.801689,25.034713,0.002159
25.034744,C,1,2024-05-23 18:08:23,0.3991812589,3991.796981,25.034713,0.002157
25.034749,C,1,2024-05-23 18:08:25,0.3991811890,3991.796282,25.034713,0.002155
25.034729,C,1,2024-05-23 18:08:27,0.3991814917,3991.799309,25.034713,0.002153
25.034736,C,1,2024-05-23 18:08:29,0.3991813847,3991.798239,25.034713,0.002151
25.034755,C,1,2024-05-23 18:08:31,0.3991810842,3991.795234,25.034713,0.002149
25.034769,C,1,2024-05-23 18:08:33,0.3991808764,3991.793156,25.034713,0.002147
25.034786,C,1,2024-05-23 18:08:35,0.3991806070,3991.790463,25.034714,0.002145
25.034798,C,1,2024-05-23 18:08:37,0.3991804286,3991.788678,25.034714,0.002143
25.034831,C,1,2024-05-23 18:08:39,0.3991799266,3991.783658,25.034714,0.002141
25.034869,C,1,2024-05-23 18:08:41,0.3991793420,3991.777812,25.034714,0.002139
25.034895,C,1,2024-05-23 18:08:43,0.3991789343,3991.773735,25.034715,0.002137
25.034906,C,1,2024-05-23 18:08:45,0.3991787613,3991.772006,25.034715,0.002135
25.034897,C,1,2024-05-23 18:08:47,0.3991789029,3991.773421,25.034715,0.002133
25.034891,C,1,2024-05-23 18:08:49,0.3991790032,3991.774424,25.034716,0.002131
25.034893,C,1,2024-05-23 18:08:51,0.3991789633,3991.774025,25.034716,0.002130
25.034907,C,1,2024-05-23 18:08:53,0.3991787525,3991.771917,25.034716,0.002128
25.034944,C,1,2024-05-23 18:08:55,0.3991781769,3991.766161,25.034717,0.002126
25.034978,C,1,2024-05-23 18:08:57,0.3991776597,3991.760990,25.034717,0.002124
25.034990,C,1,2024-05-23 18:08:59,0.3991774679,3991.759072,25.034718,0.002122
25.034993,C,1,2024-05-23 18:09:01,0.3991774279,3991.758672,25.034718,0.002120
25.035009,C,1,2024-05-23 18:09:03,0.3991771865,3991.756257,25.034719,0.002118
25.035044,C,1,2024-05-23 18:09:05,0.3991766453,3991.750845,25.034719,0.002117
25.035058,C,1,2024-05-23 18:09:07,0.3991764232,3991.748624,25.034720,0.002115
25.035062,C,1,2024-05-23 18:09:09,0.3991763621,3991.748013,25.034720,0.002113
25.035043,C,1,2024-05-23 18:09:11,0.3991766612,3991.751004,25.034721,0.002111
25.035009,C,1,2024-05-23 18:09:13,0.3991771884,3991.756276,25.034721,0.002109
25.034988,C,1,2024-05-23 18:09:15,0.3991775012,3991.759404,25.034722,0.002107
25.034993,C,1,2024-05-23 18:09:17,0.3991774232,3991.758624,25.034722,0.002106
25.034983,C,1,2024-05-23 18:09:19,0.3991775860,3991.760252,25.034723,0.002104
25.034993,C,1,2024-05-23 18:09:21,0.3991774347,3991.758739,25.034723,0.002102
25.035013,C,1,2024-05-23 18:09:23,0.3991771277,3991.755669,25.034724,0.002100
25.035029,C,1,2024-05-23 18:09:25,0.3991768808,3991.753200,25.034724,0.002098
25.035043,C,1,2024-05-23 18:09:27,0.3991766593,3991.750985,25.034725,0.002097
25.035046,C,1,2024-05-23 18:09:29,0.3991766174,3991.750566,25.034725,0.002095
25.035046,C,1,2024-05-23 18:09:31,0.3991766188,3991.750580,25.034726,0.002093
25.035040,C,1,2024-05-23 18:09:33,0.3991767040,3991.751433,25.034727,0.002091
25.035030,C,1,2024-05-23 18:09:35,0.3991768555,3991.752947,25.034727,0.002089
25.035033,C,1,2024-05-23 18:09:37,0.3991768191,3991.752583,25.034728,0.002088
25.035022,C,1,2024-05-23 18:09:39,0.3991769771,3991.754164,25.034728,0.002086
25.035004,C,1,2024-05-23 18:09:41,0.3991772609,3991.757001,25.034729,0.002084
25.034980,C,1,2024-05-23 18:09:43,0.3991776357,3991.760749,25.034729,0.002082
25.034962,C,1,2024-05-23 18:09:45,0.3991779116,3991.763509,25.034729,0.002081
25.034955,C,1,2024-05-23 18:09:47,0.3991780187,3991.764579,25.034730,0.002079
25.034960,C,1,2024-05-23 18:09:49,0.3991779415,3991.763807,25.034730,0.002077
25.034949,C,1,2024-05-23 18:09:51,0.3991781003,3991.765396,25.034731,0.002075
25.034940,C,1,2024-05-23 18:09:53,0.3991782467,3991.766859,25.034731,0.002074
25.034888,C,1,2024-05-23 18:09:55,0.3991790412,3991.774804,25.034731,0.002072
25.034840,C,1,2024-05-23 18:09:57,0.3991797814,3991.782206,25.034731,0.002070
25.034803,C,1,2024-05-23 18:09:59,0.3991803483,3991.787875,25.034731,0.002068
25.034767,C,1,2024-05-23 18:10:01,0.3991809124,3991.793516,25.034732,0.002067
25.034706,C,1,2024-05-23 18:10:03,0.3991818485,3991.802877,25.034731,0.002065
25.034628,C,1,2024-05-23 18:10:05,0.3991830480,3991.814872,25.034731,0.002063
25.034583,C,1,2024-05-23 18:10:07,0.3991837360,3991.821751,25.034731,0.002061
25.034586,C,1,2024-05-23 18:10:09,0.3991836972,3991.821364,25.034731,0.002060
25.034610,C,1,2024-05-23 18:10:11,0.3991833230,3991.817622,25.034731,0.002058
25.034644,C,1,2024-05-23 18:10:13,0.3991828048,3991.812440,25.034730,0.002056
25.034643,C,1,2024-05-23 18:10:15,0.3991828112,3991.812504,25.034730,0.002054
25.034651,C,1,2024-05-23 18:10:17,0.3991826876,3991.811268,25.034730,0.002053
25.034655,C,1,2024-05-23 18:10:19,0.3991826311,3991.810703,25.034730,0.002051
25.034651,C,1,2024-05-23 18:10:21,0.3991826861,3991.811253,25.034730,0.002049
25.034628,C,1,2024-05-23 18:10:23,0.3991830381,3991.814773,25.034730,0.002048
25.034619,C,1,2024-05-23 18:10:25,0.3991831762,3991.816154,25.034730,0.002046
25.034613,C,1,2024-05-23 18:10:27,0.3991832779,3991.817171,25.034729,0.002044
25.034608,C,1,2024-05-23 18:10:29,0.3991833436,3991.817828,25.034729,0.002043
25.034617,C,1,2024-05-23 18:10:31,0.3991832089,3991.816481,25.034729,0.002041
25.034617,C,1,2024-05-23 18:10:33,0.3991832117,3991.816509,25.034729,0.002039
25.034600,C,1,2024-05-23 18:10:35,0.3991834685,3991.819077,25.034729,0.002038
25.034557,C,1,2024-05-23 18:10:37,0.3991841304,3991.825696,25.034728,0.002036
25.034524,C,1,2024-05-23 18:10:39,0.3991846381,3991.830773,25.034728,0.002034
25.034496,C,1,2024-05-23 18:10:41,0.3991850748,3991.835140,25.034728,0.002033
25.034495,C,1,2024-05-23 18:10:43,0.3991850879,3991.835271,25.034727,0.002031
25.034498,C,1,2024-05-23 18:10:45,0.3991850463,3991.834855,25.034727,0.002029
25.034467,C,1,2024-05-23 18:10:47,0.3991855173,3991.839565,25.034726,0.002028
25.034419,C,1,2024-05-23 18:10:49,0.3991862538,3991.846930,25.034726,0.002026
25.034407,C,1,2024-05-23 18:10:51,0.3991864448,3991.848840,25.034725,0.002024
25.034393,C,1,2024-05-23 18:10:53,0.3991866611,3991.851003,25.034725,0.002023
25.034402,C,1,2024-05-23 18:10:55,0.3991865216,3991.849608,25.034724,0.002021
25.034423,C,1,2024-05-23 18:10:57,0.3991861953,3991.846344,25.034724,0.002020
25.034429,C,1,2024-05-23 18:10:59,0.3991861012,3991.845404,25.034723,0.002018
25.034439,C,1,2024-05-23 18:11:01,0.3991859575,3991.843967,25.034723,0.002017
25.034470,C,1,2024-05-23 18:11:03,0.3991854797,3991.839189,25.034723,0.002015
25.034492,C,1,2024-05-23 18:11:05,0.3991851323,3991.835715,25.034722,0.002013
25.034509,C,1,2024-05-23 18:11:07,0.3991848729,3991.833121,25.034722,0.002012
25.034511,C,1,2024-05-23 18:11:09,0.3991848462,3991.832854,25.034721,0.002010
25.034514,C,1,2024-05-23 18:11:11,0.3991848004,3991.832396,25.034721,0.002009
25.034509,C,1,2024-05-23 18:11:13,0.3991848692,3991.833084,25.034721,0.002007
25.034530,C,1,2024-05-23 18:11:15,0.3991845470,3991.829861,25.034721,0.002005
25.034526,C,1,2024-05-23 18:11:17,0.3991846167,3991.830559,25.034720,0.002004
25.034514,C,1,2024-05-23 18:11:19,0.3991847921,3991.832313,25.034720,0.002002
25.034487,C,1,2024-05-23 18:11:21,0.3991852141,3991.836533,25.034720,0.002001
25.034478,C,1,2024-05-23 18:11:23,0.3991853494,3991.837886,25.034719,0.001999
25.034477,C,1,2024-05-23 18:11:25,0.3991853661,3991.838053,25.034719,0.001998
25.034474,C,1,2024-05-23 18:11:27,0.3991854181,3991.838572,25.034718,0.001996
25.034452,C,1,2024-05-23 18:11:29,0.3991857527,3991.841919,25.034718,0.001994
25.034430,C,1,2024-05-23 18:11:31,0.3991860882,3991.845274,25.034717,0.001993
25.034429,C,1,2024-05-23 18:11:33,0.3991861115,3991.845506,25.034717,0.001991
25.034429,C,1,2024-05-23 18:11:35,0.3991860998,3991.845390,25.034717,0.001990
25.034434,C,1,2024-05-23 18:11:37,0.3991860305,3991.844697,25.034716,0.001988
25.034437,C,1,2024-05-23 18:11:39,0.3991859776,3991.844167,25.034716,0.001987
25.034442,C,1,2024-05-23 18:11:41,0.3991859108,3991.843500,25.034715,0.001985
25.034432,C,1,2024-05-23 18:11:43,0.3991860531,3991.844922,25.034715,0.001984
25.034456,C,1,2024-05-23 18:11:45,0.3991856952,3991.841343,25.034714,0.001982
25.034489,C,1,2024-05-23 18:11:47,0.3991851881,3991.836273,25.034714,0.001981
25.034560,C,1,2024-05-23 18:11:49,0.3991840919,3991.825311,25.034714,0.001979
25.034593,C,1,2024-05-23 18:11:51,0.3991835803,3991.820195,25.034714,0.001978
25.034611,C,1,2024-05-23 18:11:53,0.3991833123,3991.817515,25.034714,0.001976
25.034609,C,1,2024-05-23 18:11:55,0.3991833295,3991.817687,25.034713,0.001975
25.034598,C,1,2024-05-23 18:11:57,0.3991835053,3991.819445,25.034713,0.001973
25.034607,C,1,2024-05-23 18:11:59,0.3991833601,3991.817993,25.034713,0.001972
25.034605,C,1,2024-05-23 18:12:01,0.3991834008,3991.818400,25.034713,0.001970
25.034580,C,1,2024-05-23 18:12:03,0.3991837860,3991.822252,25.034713,0.001969
25.034556,C,1,2024-05-23 18:12:05,0.3991841564,3991.825955,25.034712,0.001967
25.034537,C,1,2024-05-23 18:12:07,0.3991844461,3991.828852,25.034712,0.001966
25.034509,C,1,2024-05-23 18:12:09,0.3991848756,3991.833148,25.034712,0.001964
25.034466,C,1,2024-05-23 18:12:11,0.3991855333,3991.839725,25.034711,0.001963
25.034443,C,1,2024-05-23 18:12:13,0.3991858973,3991.843365,25.034711,0.001961
25.034431,C,1,2024-05-23 18:12:15,0.3991860752,3991.845143,25.034711,0.001960
25.034433,C,1,2024-05-23 18:12:17,0.3991860403,3991.844794,25.034710,0.001958
25.034434,C,1,2024-05-23 18:12:19,0.3991860304,3991.844696,25.034710,0.001957
25.034444,C,1,2024-05-23 18:12:21,0.3991858747,3991.843139,25.034709,0.001955
25.034453,C,1,2024-05-23 18:12:23,0.3991857290,3991.841682,25.034709,0.001954
25.034477,C,1,2024-05-23 18:12:25,0.3991853650,3991.838042,25.034709,0.001952
25.034485,C,1,2024-05-23 18:12:27,0.3991852497,3991.836888,25.034708,0.001951
25.034507,C,1,2024-05-23 18:12:29,0.3991848981,3991.833373,25.034708,0.001950
25.034520,C,1,2024-05-23 18:12:31,0.3991846995,3991.831387,25.034708,0.001948
25.034526,C,1,2024-05-23 18:12:33,0.3991846091,3991.830482,25.034707,0.001947
25.034526,C,1,2024-05-23 18:12:35,0.3991846114,3991.830506,25.034707,0.001945
25.034530,C,1,2024-05-23 18:12:37,0.3991845540,3991.829932,25.034707,0.001944
25.034554,C,1,2024-05-23 18:12:39,0.3991841842,3991.826234,25.034707,0.001942
25.034585,C,1,2024-05-23 18:12:41,0.3991837112,3991.821504,25.034707,0.001941
25.034630,C,1,2024-05-23 18:12:43,0.3991830135,3991.814527,25.034706,0.001939
25.034628,C,1,2024-05-23 18:12:45,0.3991830391,3991.814783,25.034706,0.001938
25.034617,C,1,2024-05-23 18:12:47,0.3991832098,3991.816490,25.034706,0.001937
25.034575,C,1,2024-05-23 18:12:49,0.3991838593,3991.822984,25.034706,0.001935
25.034541,C,1,2024-05-23 18:12:51,0.3991843889,3991.828281,25.034706,0.001934
25.034527,C,1,2024-05-23 18:12:53,0.3991845995,3991.830387,25.034705,0.001932
25.034537,C,1,2024-05-23 18:12:55,0.3991844509,3991.828901,25.034705,0.001931
25.034555,C,1,2024-05-23 18:12:57,0.3991841674,3991.826066,25.034705,0.001929
25.034566,C,1,2024-05-23 18:12:59,0.3991839964,3991.824356,25.034705,0.001928
25.034575,C,1,2024-05-23 18:13:01,0.3991838622,3991.823014,25.034705,0.001927
25.034588,C,1,2024-05-23 18:13:03,0.3991836631,3991.821023,25.034704,0.001925
25.034602,C,1,2024-05-23 18:13:05,0.3991834386,3991.818778,25.034704,0.001924
25.034613,C,1,2024-05-23 18:13:07,0.3991832808,3991.817200,25.034704,0.001922
25.034642,C,1,2024-05-23 18:13:09,0.3991828330,3991.812722,25.034704,0.001921
25.034686,C,1,2024-05-23 18:13:11,0.3991821521,3991.805913,25.034704,0.001920
25.034748,C,1,2024-05-23 18:13:13,0.3991811905,3991.796297,25.034704,0.001918
25.034758,C,1,2024-05-23 18:13:15,0.3991810400,3991.794792,25.034704,0.001917
25.034748,C,1,2024-05-23 18:13:17,0.3991811932,3991.796324,25.034704,0.001915
25.034758,C,1,2024-05-23 18:13:19,0.3991810413,3991.794805,25.034704,0.001914
25.034781,C,1,2024-05-23 18:13:21,0.3991806859,3991.791251,25.034704,0.001913
25.034811,C,1,2024-05-23 18:13:23,0.3991802327,3991.786719,25.034705,0.001911
25.034833,C,1,2024-05-23 18:13:25,0.3991798875,3991.783267,25.034705,0.001910
25.034854,C,1,2024-05-23 18:13:27,0.3991795687,3991.780079,25.034705,0.001909
25.034862,C,1,2024-05-23 18:13:29,0.3991794430,3991.778822,25.034705,0.001907
25.034860,C,1,2024-05-23 18:13:31,0.3991794761,3991.779153,25.034705,0.001906
25.034854,C,1,2024-05-23 18:13:33,0.3991795665,3991.780057,25.034706,0.001904
25.034847,C,1,2024-05-23 18:13:35,0.3991796802,3991.781194,25.034706,0.001903
25.034841,C,1,2024-05-23 18:13:37,0.3991797714,3991.782106,25.034706,0.001902
25.034820,C,1,2024-05-23 18:13:39,0.3991800832,3991.785224,25.034706,0.001900
25.034807,C,1,2024-05-23 18:13:41,0.3991802857,3991.787249,25.034706,0.001899
25.034786,C,1,2024-05-23 18:13:43,0.3991806148,3991.790540,25.034706,0.001898
25.034777,C,1,2024-05-23 18:13:45,0.3991807586,3991.791978,25.034707,0.001896
25.034784,C,1,2024-05-23 18:13:47,0.3991806505,3991.790897,25.034707,0.001895
25.034783,C,1,2024-05-23 18:13:49,0.3991806609,3991.791002,25.034707,0.001894
25.034795,C,1,2024-05-23 18:13:51,0.3991804684,3991.789076,25.034707,0.001892
25.034802,C,1,2024-05-23 18:13:53,0.3991803723,3991.788115,25.034707,0.001891
25.034784,C,1,2024-05-23 18:13:55,0.3991806472,3991.790864,25.034707,0.001890
25.034771,C,1,2024-05-23 18:13:57,0.3991808445,3991.792837,25.034707,0.001888
25.034776,C,1,2024-05-23 18:13:59,0.3991807629,3991.792021,25.034707,0.001887
25.034779,C,1,2024-05-23 18:14:01,0.3991807274,3991.791666,25.034707,0.001886
25.034780,C,1,2024-05-23 18:14:03,0.3991807078,3991.791470,25.034708,0.001884
25.034777,C,1,2024-05-23 18:14:05,0.3991807453,3991.791845,25.034708,0.001883
25.034783,C,1,2024-05-23 18:14:07,0.3991806529,3991.790921,25.034708,0.001882
25.034785,C,1,2024-05-23 18:14:09,0.3991806321,3991.790713,25.034708,0.001880
25.034751,C,1,2024-05-23 18:14:11,0.3991811443,3991.795835,25.034751,
25.034689,C,1,2024-05-23 18:14:13,0.3991821018,3991.805410,25.034720,0.000044
25.034683,C,1,2024-05-23 18:14:15,0.3991822039,3991.806431,25.034708,0.000038
25.034687,C,1,2024-05-23 18:14:17,0.3991821330,3991.805722,25.034703,0.000033
25.034668,C,1,2024-05-23 18:14:19,0.3991824340,3991.808732,25.034696,0.000032
25.034629,C,1,2024-05-23 18:14:21,0.3991830299,3991.814690,25.034684,0.000040
25.034583,C,1,2024-05-23 18:14:23,0.3991837366,3991.821758,25.034670,0.000053
25.034536,C,1,2024-05-23 18:14:25,0.3991844655,3991.829047,25.034653,0.000068
25.034511,C,1,2024-05-23 18:14:27,0.3991848501,3991.832893,25.034637,0.000080
25.034496,C,1,2024-05-23 18:14:29,0.3991850722,3991.835114,25.034623,0.000087
25.034498,C,1,2024-05-23 18:14:31,0.3991850373,3991.834765,25.034612,0.000091
25.034502,C,1,2024-05-23 18:14:33,0.3991849802,3991.834193,25.034603,0.000092
25.034507,C,1,2024-05-23 18:14:35,0.3991849054,3991.833446,25.034595,0.000092
25.034498,C,1,2024-05-23 18:14:37,0.3991850459,3991.834850,25.034588,0.000092
25.034490,C,1,2024-05-23 18:14:39,0.3991851619,3991.836011,25.034582,0.000093
25.034479,C,1,2024-05-23 18:14:41,0.3991853345,3991.837737,25.034575,0.000093
25.034452,C,1,2024-05-23 18:14:43,0.3991857444,3991.841836,25.034568,0.000095
25.034431,C,1,2024-05-23 18:14:45,0.3991860779,3991.845170,25.034561,0.000098
25.034421,C,1,2024-05-23 18:14:47,0.3991862309,3991.846701,25.034553,0.000100
25.034409,C,1,2024-05-23 18:14:49,0.3991864059,3991.848451,25.034546,0.000103
25.034406,C,1,2024-05-23 18:14:51,0.3991864639,3991.849031,25.034539,0.000105
25.034385,C,1,2024-05-23 18:14:53,0.3991867775,3991.852167,25.034532,0.000107
25.034379,C,1,2024-05-23 18:14:55,0.3991868754,3991.853146,25.034526,0.000110
25.034372,C,1,2024-05-23 18:14:57,0.3991869895,3991.854286,25.034519,0.000112
25.034341,C,1,2024-05-23 18:14:59,0.3991874559,3991.858951,25.034512,0.000115
25.034333,C,1,2024-05-23 18:15:01,0.3991875798,3991.860190,25.034505,0.000118
25.034309,C,1,2024-05-23 18:15:03,0.3991879484,3991.863876,25.034498,0.000122
25.034326,C,1,2024-05-23 18:15:05,0.3991876970,3991.861361,25.034492,0.000124
25.034320,C,1,2024-05-23 18:15:07,0.3991877874,3991.862266,25.034486,0.000126
25.034295,C,1,2024-05-23 18:15:09,0.3991881633,3991.866025,25.034480,0.000128
25.034311,C,1,2024-05-23 18:15:11,0.3991879232,3991.863623,25.034474,0.000130
25.034329,C,1,2024-05-23 18:15:13,0.3991876422,3991.860814,25.034470,0.000130
25.034326,C,1,2024-05-23 18:15:15,0.3991876930,3991.861322,25.034465,0.000131
25.034313,C,1,2024-05-23 18:15:17,0.3991878894,3991.863286,25.034461,0.000131
25.034318,C,1,2024-05-23 18:15:19,0.3991878157,3991.862548,25.034457,0.000131
25.034320,C,1,2024-05-23 18:15:21,0.3991877747,3991.862139,25.034453,0.000132
25.034319,C,1,2024-05-23 18:15:23,0.3991877949,3991.862341,25.034449,0.000132
25.034301,C,1,2024-05-23 18:15:25,0.3991880804,3991.865196,25.034445,0.000132
25.034281,C,1,2024-05-23 18:15:27,0.3991883850,3991.868242,25.034441,0.000133
25.034259,C,1,2024-05-23 18:15:29,0.3991887280,3991.871672,25.034437,0.000134
25.034229,C,1,2024-05-23 18:15:31,0.3991891896,3991.876287,25.034431,0.000137
25.034210,C,1,2024-05-23 18:15:33,0.3991894683,3991.879074,25.034426,0.000139
25.034212,C,1,2024-05-23 18:15:35,0.3991894489,3991.878881,25.034421,0.000141
25.034203,C,1,2024-05-23 18:15:37,0.3991895874,3991.880265,25.034416,0.000143
25.034190,C,1,2024-05-23 18:15:39,0.3991897830,3991.882221,25.034411,0.000146
25.034185,C,1,2024-05-23 18:15:41,0.3991898595,3991.882986,25.034406,0.000148
25.034211,C,1,2024-05-23 18:15:43,0.3991894604,3991.878995,25.034402,0.000149
25.034230,C,1,2024-05-23 18:15:45,0.3991891684,3991.876076,25.034399,0.000150
25.034231,C,1,2024-05-23 18:15:47,0.3991891502,3991.875893,25.034395,0.000150
25.034247,C,1,2024-05-23 18:15:49,0.3991889006,3991.873398,25.034392,0.000150
25.034247,C,1,2024-05-23 18:15:51,0.3991889096,3991.873488,25.034389,0.000150
25.034265,C,1,2024-05-23 18:15:53,0.3991886300,3991.870692,25.034387,0.000149
25.034279,C,1,2024-05-23 18:15:55,0.3991884196,3991.868587,25.034385,0.000149
25.034313,C,1,2024-05-23 18:15:57,0.3991878913,3991.863305,25.034384,0.000148
25.034372,C,1,2024-05-23 18:15:59,0.3991869764,3991.854156,25.034383,0.000146
25.034390,C,1,2024-05-23 18:16:01,0.3991866995,3991.851387,25.034383,0.000145
25.034410,C,1,2024-05-23 18:16:03,0.3991864002,3991.848394,25.034384,0.000144
25.034377,C,1,2024-05-23 18:16:05,0.3991868990,3991.853381,25.034384,0.000142
25.034356,C,1,2024-05-23 18:16:07,0.3991872217,3991.856609,25.034383,0.000141
25.034353,C,1,2024-05-23 18:16:09,0.3991872810,3991.857202,25.034383,0.000140
25.034343,C,1,2024-05-23 18:16:11,0.3991874257,3991.858648,25.034382,0.000139
25.034321,C,1,2024-05-23 18:16:13,0.3991877622,3991.862014,25.034381,0.000138
25.034315,C,1,2024-05-23 18:16:15,0.3991878621,3991.863012,25.034380,0.000137
25.034316,C,1,2024-05-23 18:16:17,0.3991878471,3991.862862,25.034379,0.000136
25.034294,C,1,2024-05-23 18:16:19,0.3991881799,3991.866191,25.034378,0.000136
25.034283,C,1,2024-05-23 18:16:21,0.3991883459,3991.867851,25.034376,0.000135
25.034287,C,1,2024-05-23 18:16:23,0.3991882830,3991.867221,25.034375,0.000134
25.034293,C,1,2024-05-23 18:16:25,0.3991881929,3991.866321,25.034374,0.000134
25.034287,C,1,2024-05-23 18:16:27,0.3991882964,3991.867356,25.034373,0.000133
25.034285,C,1,2024-05-23 18:16:29,0.3991883205,3991.867597,25.034371,0.000133
25.034287,C,1,2024-05-23 18:16:31,0.3991882834,3991.867225,25.034370,0.000132
25.034283,C,1,2024-05-23 18:16:33,0.3991883534,3991.867926,25.034369,0.000132
25.034274,C,1,2024-05-23 18:16:35,0.3991884905,3991.869297,25.034368,0.000131
25.034283,C,1,2024-05-23 18:16:37,0.3991883519,3991.867911,25.034367,0.000131
25.034287,C,1,2024-05-23 18:16:39,0.3991882884,3991.867276,25.034365,0.000130
25.034280,C,1,2024-05-23 18:16:41,0.3991883958,3991.868350,25.034364,0.000130
25.034256,C,1,2024-05-23 18:16:43,0.3991887618,3991.872009,25.034363,0.000129
25.034237,C,1,2024-05-23 18:16:45,0.3991890549,3991.874941,25.034361,0.000129
25.034207,C,1,2024-05-23 18:16:47,0.3991895176,3991.879567,25.034359,0.000130
25.034165,C,1,2024-05-23 18:16:49,0.3991901618,3991.886010,25.034357,0.000131
25.034146,C,1,2024-05-23 18:16:51,0.3991904578,3991.888970,25.034354,0.000132
25.034116,C,1,2024-05-23 18:16:53,0.3991909171,3991.893563,25.034351,0.000134
25.034093,C,1,2024-05-23 18:16:55,0.3991912778,3991.897170,25.034348,0.000136
25.034059,C,1,2024-05-23 18:16:57,0.3991918019,3991.902411,25.034345,0.000139
25.033992,C,1,2024-05-23 18:16:59,0.3991928301,3991.912693,25.034341,0.000143
25.033960,C,1,2024-05-23 18:17:01,0.3991933210,3991.917601,25.034336,0.000148
25.033954,C,1,2024-05-23 18:17:03,0.3991934171,3991.918562,25.034332,0.000153
25.033971,C,1,2024-05-23 18:17:05,0.3991931532,3991.915923,25.034328,0.000157
25.033997,C,1,2024-05-23 18:17:07,0.3991927554,3991.911946,25.034324,0.000160
25.034015,C,1,2024-05-23 18:17:09,0.3991924697,3991.909088,25.034321,0.000162
25.034010,C,1,2024-05-23 18:17:11,0.3991925570,3991.909961,25.034317,0.000164
25.034039,C,1,2024-05-23 18:17:13,0.3991921083,3991.905475,25.034314,0.000166
25.034078,C,1,2024-05-23 18:17:15,0.3991915096,3991.899488,25.034312,0.000167
25.034107,C,1,2024-05-23 18:17:17,0.3991910567,3991.894958,25.034310,0.000167
25.034150,C,1,2024-05-23 18:17:19,0.3991903922,3991.888313,25.034308,0.000167
25.034202,C,1,2024-05-23 18:17:21,0.3991896015,3991.880406,25.034307,0.000167
25.034236,C,1,2024-05-23 18:17:23,0.3991890782,3991.875174,25.034306,0.000166
25.034280,C,1,2024-05-23 18:17:25,0.3991883988,3991.868380,25.034306,0.000165
25.034322,C,1,2024-05-23 18:17:27,0.3991877469,3991.861860,25.034306,0.000164
25.034349,C,1,2024-05-23 18:17:29,0.3991873378,3991.857770,25.034306,0.000164
25.034379,C,1,2024-05-23 18:17:31,0.3991868716,3991.853108,25.034307,0.000163
25.034401,C,1,2024-05-23 18:17:33,0.3991865356,3991.849748,25.034308,0.000162
25.034397,C,1,2024-05-23 18:17:35,0.3991866028,3991.850420,25.034309,0.000162
25.034389,C,1,2024-05-23 18:17:37,0.3991867133,3991.851525,25.034310,0.000161
25.034403,C,1,2024-05-23 18:17:39,0.3991865079,3991.849471,25.034310,0.000161
25.034423,C,1,2024-05-23 18:17:41,0.3991861985,3991.846377,25.034312,0.000160
